GID_0,NAME_0,GID_1,NAME_1,VARNAME_1,NL_NAME_1,TYPE_1,ENGTYPE_1,CC_1,HASC_1,Baseline,LinReg_1901_2019_Intercept,LinReg_1901_2019_Slope,LinReg_1901_2019_R_Squared,RateChange_1901_2019
SWE,Sweden,SWE.20_1,Västmanland,Västmanlands län,,Laen|län,County,,SE.VM,602.5826823710001,233.92912306922062,0.187653058954565,0.005569545660288888,3.7058340156288434
SWE,Sweden,SWE.21_1,Västra Götaland,,,Laen|län,County,,SE.VG,734.1661878509999,-1501.1633975097707,1.1456329720217917,0.12911237727269764,18.56940920551651
TWN,Taiwan,TWN.1_1,Fujian,Fukien,福建,Shěng,Province,,TW.FK,1064.8161413509997,-2240.4343141810996,1.6920610561123772,0.045012122486974615,18.90986226240905
TWN,Taiwan,TWN.2_1,Kaohsiung,Gaoxiong,高雄,Zhíxiáshì,Special Municipality,,TW.KH,2265.56546804,952.067353874945,0.6732639635949302,0.003971761147086195,3.536353850639736
TWN,Taiwan,TWN.3_1,New Taipei,,新北,Zhíxiáshì,Special Municipality,,TW.NT,2188.3697186549985,2376.0213604426012,-0.09093366659307832,5.2388579898421384e-05,-0.49448254709113404
TWN,Taiwan,TWN.4_1,Taichung,,台中,Zhíxiáshì,Special Municipality,,TW.TG,2738.9398292600004,-4414.7624248622715,3.657043194609031,0.06340517281593328,15.88892663903656
TWN,Taiwan,TWN.5_1,Tainan,,台南,Zhíxiáshì,Special Municipality,,TW.TN,1866.7474207299992,502.6448492090858,0.7026919641361635,0.00407285381144229,4.479467484653247
TWN,Taiwan,TWN.6_1,Taipei,Taibei|Taipé|Taipeh,台北,Zhíxiáshì,Special Municipality,,TW.TP,1829.4947115459986,2285.1233131332565,-0.22530525652399916,0.0002817714809451033,-1.4655044016880063
TWN,Taiwan,TWN.7_1,Taiwan,,台灣,Shěng,Province,,TW.TA,3033.0223087100007,-4817.934381601341,4.014205997194132,0.06577777311293864,15.749653812116934
USA,United States,USA.1_1,Alabama,AL|Ala.,,State,State,,US.AL,1397.198440686,-177.0541185127047,0.8053269956152969,0.020618773888738673,6.859005112485493
USA,United States,USA.2_1,Alaska,AK|Alaska,,State,State,,US.AK,546.7871617840002,705.0139784735225,-0.08084266128258087,0.005149199447677333,-1.7594189046500446
USA,United States,USA.3_1,Arizona,AZ|Ariz.,,State,State,,US.AZ,305.9316055659999,794.6413639764849,-0.25187795209870395,0.015515102703927974,-9.797443531305714
USA,United States,USA.4_1,Arkansas,AR|Ark.,,State,State,,US.AR,1256.0916571340003,-162.9698046380588,0.727207895215782,0.015573132139335089,6.889444654710111
USA,United States,USA.5_1,California,CA|Calif.,,State,State,,US.CA,536.4264201230001,585.9313701611738,-0.027236691832360146,4.691017347391302e-05,-0.6042145215941588
USA,United States,USA.6_1,Colorado,CO|Colo.,,State,State,,US.CO,399.9839247640001,482.2131904132316,-0.04304813629255088,0.0006992844021518341,-1.2807335249375544
USA,United States,USA.7_1,Connecticut,CT|Conn.,,State,State,,US.CT,1202.2763519230004,221.18573595019188,0.5027511365624557,0.010567204485604331,4.976175831391871
USA,United States,USA.8_1,Delaware,DE|Del.,,State,State,,US.DE,1103.483133446,23.79625108027176,0.5538098493939617,0.013552845169792493,5.9723044313396825
USA,United States,USA.9_1,District of Columbia,DC|D.C.,,Federal District,Federal District,,US.DC,1363.95723032,981.9817135692915,0.19441509421734832,0.0016756280251083444,1.6961966033521902
USA,United States,USA.10_1,Florida,FL|Fla.,,State,State,,US.FL,1270.6223966369998,1053.978707445022,0.10937025717347922,0.000455527646453846,1.0243059336976459
USA,United States,USA.11_1,Georgia,GA|Ga.,,State,State,,US.GA,1527.995709833,2654.108670296483,-0.5858681040991317,0.004014523985666818,-4.562729066524436
USA,United States,USA.12_1,Hawaii,HI|Hawaii,,State,State,,US.HI,455.79441614000024,143.43304431439975,0.15795591917675536,0.006779098919086679,4.123954510285256
USA,United States,USA.13_1,Idaho,ID|Idaho,,State,State,,US.ID,954.7639488470003,-626.4467632715003,0.8110016769220911,0.04640352566662975,10.108173823516909
USA,United States,USA.14_1,Illinois,IL|Ill.,,State,State,,US.IL,1027.0025202050003,-752.3313049358355,0.9146531621457058,0.059314489093882816,10.598194663983167
USA,United States,USA.15_1,Indiana,IN|Ind.,,State,State,,US.IN,824.1427680679999,-595.4597018691074,0.7295071366087453,0.03529202085274985,10.533532856200214
USA,United States,USA.16_1,Iowa,IA|Iowa,,State,State,,US.IA,692.7342860509999,-504.78769248352137,0.6128581012533829,0.02743310062265536,10.527862633290157
USA,United States,USA.17_1,Kansas,KS|Kans.,,State,State,,US.KS,1197.8419430039994,-738.929775081099,0.9974355186333855,0.0432400185819477,9.909055815803619
USA,United States,USA.18_1,Kentucky,Commonwealth of Kentucky|KY,,State,State,,US.KY,1445.7960521709995,-267.8468662010116,0.8755015680415897,0.019922002394347715,7.206043095809123
USA,United States,USA.19_1,Louisiana,LA,,State,State,,US.LA,1060.5044387920004,-665.0949445360777,0.8868139570673694,0.0486383220405342,9.95100605248056
USA,United States,USA.20_1,Maine,ME|Maine,,State,State,,US.ME,1088.9129818289998,-113.62527616714124,0.6176254233321463,0.019872146706945815,6.749614211878987
USA,United States,USA.21_1,Maryland,MD,,State,State,,US.MD,1139.9440336510002,-981.2347965459337,1.0878986911771826,0.05713358660730783,11.356692997940597
USA,United States,USA.22_1,Massachusetts,Commonwealth of Massachusetts|MA|Mass.,,State,State,,US.MA,790.0433923229998,-826.9856497639504,0.8290461968779375,0.14853302833140036,12.487478331840792
USA,United States,USA.23_1,Michigan,MI|Mich.,,State,State,,US.MI,665.7758776950004,-619.1288472488393,0.6582653217497508,0.06381396037033649,11.765757203373154
USA,United States,USA.24_1,Minnesota,MN|Minn.,,State,State,,US.MN,1404.4444089300002,-1276.262083814699,1.3740562740136735,0.05052363142513716,11.642518249063489
USA,United States,USA.25_1,Mississippi,MS|Miss.,,State,State,,US.MS,1056.4039564659995,155.9472845475276,0.4614344107427723,0.009666076058433837,5.197888037269691
USA,United States,USA.26_1,Missouri,MO,,State,State,,US.MO,383.6328540649998,199.6720536342684,0.0942509826192851,0.003538060462526804,2.9235939552232924
USA,United States,USA.27_1,Montana,MT|Mont.,,State,State,,US.MT,577.7951229450002,-25.56007006105972,0.3098433864292836,0.012093742715561406,6.381390482694417
USA,United States,USA.28_1,Nebraska,NE|Nebr.,,State,State,,US.NE,216.43964896399996,89.52159576712715,0.06406553964891043,0.0022429016020248937,3.5223672070769227
USA,United States,USA.29_1,Nevada,NV|Nev.,,State,State,,US.NV,1085.2594369530002,-587.1901302854301,0.8586661348746621,0.045805666637831144,9.415377242603974
USA,United States,USA.30_1,New Hampshire,NH|N.H.,,State,State,,US.NH,1144.2004717429998,322.5203334025216,0.4227512330672266,0.008865584307139462,4.39672924259199
USA,United States,USA.31_1,New Jersey,NJ|N.J.,,State,State,,US.NJ,347.29097546500014,382.3984836119071,-0.019290166953425402,8.124384000318674e-05,-0.6609817212739424
USA,United States,USA.32_1,New Mexico,NM|N.M.,,State,State,,US.NM,1004.3572659669999,-763.7443858063953,0.9088010171079619,0.08872060609468757,10.767813874649747
USA,United States,USA.33_1,New York,NY|N.Y.,,State,State,,US.NY,1247.4278777710006,532.0344415205543,0.36701036833499434,0.0070819130936981,3.5011430007404343
USA,United States,USA.34_1,North Carolina,NC|N.C.,,State,State,,US.NC,439.67835314300015,-271.50432697459064,0.36507569574419607,0.02939645852538253,9.880861198420128
USA,United States,USA.35_1,North Dakota,ND|N.D.,,State,State,,US.ND,965.0817602720001,-300.599487785871,0.6526922247664151,0.03897339682579315,8.048061619702839
USA,United States,USA.36_1,Ohio,OH|Ohio,,State,State,,US.OH,862.0129725569999,-612.3027899533978,0.7533530277047433,0.028167704370589353,10.399960690955435
USA,United States,USA.37_1,Oklahoma,OK|Okla.,,State,State,,US.OK,721.6225727240003,336.97101980299146,0.19424228792764547,0.003769985568340517,3.20317478098493
USA,United States,USA.38_1,Oregon,OR|Ore.,,State,State,,US.OR,1062.25505514,-38.37122646141597,0.56748631561957,0.02407575107355886,6.357312326447681
USA,United States,USA.39_1,Pennsylvania,Commonwealth of Pennsylvania|PA,,State,State,,US.PA,1151.551454173,-950.060170824655,1.077435226932061,0.05202704229023525,11.134091450302948
USA,United States,USA.40_1,Rhode Island,State of Rhode Island and Providence Plantations|RI|R.I.,,State,State,,US.RI,1214.9500640360009,750.3489196011958,0.23505186148198268,0.0023671132125345773,2.302248655672083
USA,United States,USA.41_1,South Carolina,SC|S.C.,,State,State,,US.SC,484.2359983550001,-166.3787810606898,0.33396521249323474,0.01791042816596744,8.207126364355842
USA,United States,USA.42_1,South Dakota,SD|S.D.,,State,State,,US.SD,1309.9892061280002,-804.9606418177898,1.0846526952307365,0.04618444702949498,9.853033149331592
USA,United States,USA.43_1,Tennessee,TN|Tenn.,,State,State,,US.TN,689.7527624100002,-192.69938001479886,0.4516265358054411,0.013955435395515914,7.791713305078646
USA,United States,USA.44_1,Texas,TX|Tex.,,State,State,,US.TX,285.1004895689998,257.91765918175474,0.013374141506907865,7.466320921667435e-05,0.5582322365450926
USA,United States,USA.45_1,Utah,UT,,State,State,,US.UT,1025.8064817910008,-1643.9172146081328,1.3698288783599204,0.14733122008468014,15.890876049079436
USA,United States,USA.46_1,Vermont,VT,,State,State,,US.VT,1087.0842765770003,-18.600617735507967,0.5684816881612307,0.01829184023555508,6.223006104384099
USA,United States,USA.47_1,Virginia,VA,,State,State,,US.VA,932.8010519950002,86.84830746511852,0.4313470695577555,0.012841866832235649,5.502813399233605
USA,United States,USA.48_1,Washington,WA|Wash.,,State,State,,US.WA,1121.399377617,-220.01361713771553,0.6926958935863837,0.03045809476155803,7.350709567179097
USA,United States,USA.49_1,West Virginia,WV|W.Va.,,State,State,,US.WV,792.65141087,-591.6413010954709,0.7107919929062811,0.06056120483246763,10.67105236878457
USA,United States,USA.50_1,Wisconsin,WI|Wis.,,State,State,,US.WI,329.45253976400005,376.17767502654897,-0.02482844223614874,0.00029557414026648576,-0.8968164665593976
USA,United States,USA.51_1,Wyoming,WY|Wyo.,,State,State,,US.WY,1069.7394917809997,41.35534629485801,0.5286156751110954,0.011398353701793762,5.880428442768803
ZAF,South Africa,ZAF.1_1,Eastern Cape,Oos-Kaap,,Provinsie,Province,EC,ZA.EC,582.078406409,629.1049565163654,-0.02472166771328875,8.005477367856173e-05,-0.505409310067111
ZAF,South Africa,ZAF.2_1,Free State,Orange Free State|Vrystaat,,Provinsie,Province,FS,ZA.FS,557.623365097,715.2041418665862,-0.08277629513815704,0.0006247186929247972,-1.766493252973212
ZAF,South Africa,ZAF.3_1,Gauteng,Pretoria/Witwatersrand/Vaal,,Provinsie,Province,GT,ZA.GT,686.8379755990001,1252.321443194217,-0.291471824943028,0.0061300481887017755,-5.0499751616050315
ZAF,South Africa,ZAF.4_1,KwaZulu-Natal,Natal and Zululand,,Provinsie,Province,KZN,ZA.NL,871.8058671180002,2406.8586853128763,-0.7913530613459625,0.03466691897147012,-10.801833051603374
ZAF,South Africa,ZAF.5_1,Limpopo,Noordelike Provinsie|Northern Transvaal|Northern Province,,Provinsie,Province,LIM,ZA.NP,564.7122881949999,1555.671752808774,-0.5109194392721836,0.018226155606886785,-10.766440636120052
ZAF,South Africa,ZAF.6_1,Mpumalanga,Eastern Transvaal,,Provinsie,Province,MP,ZA.MP,776.5024663230001,2318.9551890810567,-0.7942305802784503,0.03190470214714847,-12.171685622672706
ZAF,South Africa,ZAF.7_1,North West,North-West|Noordwes,,Provinsie,Province,NW,ZA.NW,512.5546737180002,722.8114236002422,-0.10963632097208371,0.0011813855763043168,-2.5454303442477375
ZAF,South Africa,ZAF.8_1,Northern Cape,Noord-Kaap,,Provinsie,Province,NC,ZA.NC,220.54610745529996,-257.37267709885066,0.24456791381106682,0.014808583620034566,13.196143917169625
ZAF,South Africa,ZAF.9_1,Western Cape,Wes-Kaap,,Provinsie,Province,WC,ZA.WC,353.912297123,500.5324184233019,-0.07537450562241865,0.0019821815050509173,-2.5344036480174927
