Date,Day,Ha,Month,Unit,Unit_TW,Value,Year
5/1/74,1,173802.2575,5,Celsius,Anysberge & West Swartberg,12.12115631,1974
6/1/74,1,173802.2575,6,Celsius,Anysberge & West Swartberg,11.27781947,1974
7/1/74,1,173802.2575,7,Celsius,Anysberge & West Swartberg,9.766023254,1974
8/1/74,1,173802.2575,8,Celsius,Anysberge & West Swartberg,9.838143334,1974
9/1/74,1,173802.2575,9,Celsius,Anysberge & West Swartberg,10.63980353,1974
10/1/74,1,173802.2575,10,Celsius,Anysberge & West Swartberg,12.73685314,1974
11/1/74,1,173802.2575,11,Celsius,Anysberge & West Swartberg,16.18564387,1974
12/1/74,1,173802.2575,12,Celsius,Anysberge & West Swartberg,18.18160537,1974
1/1/75,1,173802.2575,1,Celsius,Anysberge & West Swartberg,18.89146517,1975
2/1/75,1,173802.2575,2,Celsius,Anysberge & West Swartberg,19.91205671,1975
3/1/75,1,173802.2575,3,Celsius,Anysberge & West Swartberg,17.75813876,1975
4/1/75,1,173802.2575,4,Celsius,Anysberge & West Swartberg,14.72620936,1975
5/1/75,1,173802.2575,5,Celsius,Anysberge & West Swartberg,11.96864628,1975
6/1/75,1,173802.2575,6,Celsius,Anysberge & West Swartberg,11.1989149,1975
7/1/75,1,173802.2575,7,Celsius,Anysberge & West Swartberg,9.496672567,1975
8/1/75,1,173802.2575,8,Celsius,Anysberge & West Swartberg,9.289166338,1975
9/1/75,1,173802.2575,9,Celsius,Anysberge & West Swartberg,12.84768751,1975
10/1/75,1,173802.2575,10,Celsius,Anysberge & West Swartberg,12.59301069,1975
11/1/75,1,173802.2575,11,Celsius,Anysberge & West Swartberg,15.39871799,1975
12/1/75,1,173802.2575,12,Celsius,Anysberge & West Swartberg,17.4371093,1975
1/1/76,1,173802.2575,1,Celsius,Anysberge & West Swartberg,20.06859017,1976
2/1/76,1,173802.2575,2,Celsius,Anysberge & West Swartberg,18.88845802,1976
3/1/76,1,173802.2575,3,Celsius,Anysberge & West Swartberg,17.11602858,1976
4/1/76,1,173802.2575,4,Celsius,Anysberge & West Swartberg,15.11462144,1976
5/1/76,1,173802.2575,5,Celsius,Anysberge & West Swartberg,13.19883939,1976
6/1/76,1,173802.2575,6,Celsius,Anysberge & West Swartberg,10.52955565,1976
7/1/76,1,173802.2575,7,Celsius,Anysberge & West Swartberg,9.286916058,1976
8/1/76,1,173802.2575,8,Celsius,Anysberge & West Swartberg,9.707761676,1976
9/1/76,1,173802.2575,9,Celsius,Anysberge & West Swartberg,11.99749576,1976
10/1/76,1,173802.2575,10,Celsius,Anysberge & West Swartberg,13.67371208,1976
11/1/76,1,173802.2575,11,Celsius,Anysberge & West Swartberg,13.99685645,1976
12/1/76,1,173802.2575,12,Celsius,Anysberge & West Swartberg,17.65801098,1976
1/1/77,1,173802.2575,1,Celsius,Anysberge & West Swartberg,18.98808246,1977
2/1/77,1,173802.2575,2,Celsius,Anysberge & West Swartberg,20.21845867,1977
3/1/77,1,173802.2575,3,Celsius,Anysberge & West Swartberg,18.01398132,1977
4/1/77,1,173802.2575,4,Celsius,Anysberge & West Swartberg,16.43224233,1977
5/1/77,1,173802.2575,5,Celsius,Anysberge & West Swartberg,11.51916383,1977
6/1/77,1,173802.2575,6,Celsius,Anysberge & West Swartberg,11.27967948,1977
7/1/77,1,173802.2575,7,Celsius,Anysberge & West Swartberg,9.878391129,1977
8/1/77,1,173802.2575,8,Celsius,Anysberge & West Swartberg,11.04980973,1977
9/1/77,1,173802.2575,9,Celsius,Anysberge & West Swartberg,11.58115383,1977
10/1/77,1,173802.2575,10,Celsius,Anysberge & West Swartberg,13.41096786,1977
11/1/77,1,173802.2575,11,Celsius,Anysberge & West Swartberg,16.76512631,1977
12/1/77,1,173802.2575,12,Celsius,Anysberge & West Swartberg,18.38128267,1977
1/1/78,1,173802.2575,1,Celsius,Anysberge & West Swartberg,19.4243598,1978
2/1/78,1,173802.2575,2,Celsius,Anysberge & West Swartberg,19.07897534,1978
3/1/78,1,173802.2575,3,Celsius,Anysberge & West Swartberg,18.27000991,1978
4/1/78,1,173802.2575,4,Celsius,Anysberge & West Swartberg,14.69717071,1978
5/1/78,1,173802.2575,5,Celsius,Anysberge & West Swartberg,11.59673658,1978
6/1/78,1,173802.2575,6,Celsius,Anysberge & West Swartberg,10.81538915,1978
7/1/78,1,173802.2575,7,Celsius,Anysberge & West Swartberg,11.18884743,1978
8/1/78,1,173802.2575,8,Celsius,Anysberge & West Swartberg,9.808197765,1978
9/1/78,1,173802.2575,9,Celsius,Anysberge & West Swartberg,10.84551352,1978
10/1/78,1,173802.2575,10,Celsius,Anysberge & West Swartberg,12.22140988,1978
11/1/78,1,173802.2575,11,Celsius,Anysberge & West Swartberg,16.70288336,1978
12/1/78,1,173802.2575,12,Celsius,Anysberge & West Swartberg,18.38250318,1978
1/1/79,1,173802.2575,1,Celsius,Anysberge & West Swartberg,19.05988093,1979
2/1/79,1,173802.2575,2,Celsius,Anysberge & West Swartberg,19.46667105,1979
3/1/79,1,173802.2575,3,Celsius,Anysberge & West Swartberg,16.92679768,1979
4/1/79,1,173802.2575,4,Celsius,Anysberge & West Swartberg,15.9761495,1979
5/1/79,1,173802.2575,5,Celsius,Anysberge & West Swartberg,12.98268397,1979
6/1/79,1,173802.2575,6,Celsius,Anysberge & West Swartberg,10.67044259,1979
7/1/79,1,173802.2575,7,Celsius,Anysberge & West Swartberg,9.759491319,1979
8/1/79,1,173802.2575,8,Celsius,Anysberge & West Swartberg,10.65150506,1979
9/1/79,1,173802.2575,9,Celsius,Anysberge & West Swartberg,11.10461715,1979
10/1/79,1,173802.2575,10,Celsius,Anysberge & West Swartberg,12.9041018,1979
11/1/79,1,173802.2575,11,Celsius,Anysberge & West Swartberg,16.62000936,1979
12/1/79,1,173802.2575,12,Celsius,Anysberge & West Swartberg,18.94436505,1979
1/1/80,1,173802.2575,1,Celsius,Anysberge & West Swartberg,19.00685253,1980
2/1/80,1,173802.2575,2,Celsius,Anysberge & West Swartberg,18.90026715,1980
3/1/80,1,173802.2575,3,Celsius,Anysberge & West Swartberg,18.62294511,1980
4/1/80,1,173802.2575,4,Celsius,Anysberge & West Swartberg,14.94980578,1980
5/1/80,1,173802.2575,5,Celsius,Anysberge & West Swartberg,11.8242999,1980
6/1/80,1,173802.2575,6,Celsius,Anysberge & West Swartberg,10.66391652,1980
7/1/80,1,173802.2575,7,Celsius,Anysberge & West Swartberg,10.84288295,1980
8/1/80,1,173802.2575,8,Celsius,Anysberge & West Swartberg,11.41020257,1980
9/1/80,1,173802.2575,9,Celsius,Anysberge & West Swartberg,11.93628884,1980
10/1/80,1,173802.2575,10,Celsius,Anysberge & West Swartberg,13.77409418,1980
11/1/80,1,173802.2575,11,Celsius,Anysberge & West Swartberg,14.62884928,1980
12/1/80,1,173802.2575,12,Celsius,Anysberge & West Swartberg,17.63962042,1980
1/1/81,1,173802.2575,1,Celsius,Anysberge & West Swartberg,17.9924404,1981
2/1/81,1,173802.2575,2,Celsius,Anysberge & West Swartberg,19.59378752,1981
3/1/81,1,173802.2575,3,Celsius,Anysberge & West Swartberg,16.95160515,1981
4/1/81,1,173802.2575,4,Celsius,Anysberge & West Swartberg,15.24461498,1981
5/1/81,1,173802.2575,5,Celsius,Anysberge & West Swartberg,13.11646404,1981
6/1/81,1,173802.2575,6,Celsius,Anysberge & West Swartberg,9.362441586,1981
7/1/81,1,173802.2575,7,Celsius,Anysberge & West Swartberg,8.786482552,1981
8/1/81,1,173802.2575,8,Celsius,Anysberge & West Swartberg,8.724099731,1981
9/1/81,1,173802.2575,9,Celsius,Anysberge & West Swartberg,11.18712299,1981
10/1/81,1,173802.2575,10,Celsius,Anysberge & West Swartberg,14.04499891,1981
11/1/81,1,173802.2575,11,Celsius,Anysberge & West Swartberg,16.26588906,1981
12/1/81,1,173802.2575,12,Celsius,Anysberge & West Swartberg,17.89467226,1981
1/1/82,1,173802.2575,1,Celsius,Anysberge & West Swartberg,18.15383927,1982
2/1/82,1,173802.2575,2,Celsius,Anysberge & West Swartberg,19.61852476,1982
3/1/82,1,173802.2575,3,Celsius,Anysberge & West Swartberg,17.39468263,1982
4/1/82,1,173802.2575,4,Celsius,Anysberge & West Swartberg,13.91422874,1982
5/1/82,1,173802.2575,5,Celsius,Anysberge & West Swartberg,12.06915905,1982
6/1/82,1,173802.2575,6,Celsius,Anysberge & West Swartberg,10.0778906,1982
7/1/82,1,173802.2575,7,Celsius,Anysberge & West Swartberg,9.806412682,1982
8/1/82,1,173802.2575,8,Celsius,Anysberge & West Swartberg,10.05131918,1982
9/1/82,1,173802.2575,9,Celsius,Anysberge & West Swartberg,13.34141693,1982
10/1/82,1,173802.2575,10,Celsius,Anysberge & West Swartberg,14.57475453,1982
11/1/82,1,173802.2575,11,Celsius,Anysberge & West Swartberg,15.19108265,1982
12/1/82,1,173802.2575,12,Celsius,Anysberge & West Swartberg,17.11192474,1982
1/1/83,1,173802.2575,1,Celsius,Anysberge & West Swartberg,19.50999916,1983
2/1/83,1,173802.2575,2,Celsius,Anysberge & West Swartberg,18.11827749,1983
3/1/83,1,173802.2575,3,Celsius,Anysberge & West Swartberg,17.67750506,1983
4/1/83,1,173802.2575,4,Celsius,Anysberge & West Swartberg,16.24576878,1983
5/1/83,1,173802.2575,5,Celsius,Anysberge & West Swartberg,11.73608629,1983
6/1/83,1,173802.2575,6,Celsius,Anysberge & West Swartberg,10.31833371,1983
7/1/83,1,173802.2575,7,Celsius,Anysberge & West Swartberg,9.711922827,1983
8/1/83,1,173802.2575,8,Celsius,Anysberge & West Swartberg,10.04794464,1983
9/1/83,1,173802.2575,9,Celsius,Anysberge & West Swartberg,11.19577864,1983
10/1/83,1,173802.2575,10,Celsius,Anysberge & West Swartberg,14.42493024,1983
11/1/83,1,173802.2575,11,Celsius,Anysberge & West Swartberg,15.89865578,1983
12/1/83,1,173802.2575,12,Celsius,Anysberge & West Swartberg,18.78461707,1983
1/1/84,1,173802.2575,1,Celsius,Anysberge & West Swartberg,19.58518958,1984
2/1/84,1,173802.2575,2,Celsius,Anysberge & West Swartberg,19.89365168,1984
3/1/84,1,173802.2575,3,Celsius,Anysberge & West Swartberg,18.41070357,1984
4/1/84,1,173802.2575,4,Celsius,Anysberge & West Swartberg,15.65903606,1984
5/1/84,1,173802.2575,5,Celsius,Anysberge & West Swartberg,11.97979967,1984
6/1/84,1,173802.2575,6,Celsius,Anysberge & West Swartberg,11.49302278,1984
7/1/84,1,173802.2575,7,Celsius,Anysberge & West Swartberg,10.13583703,1984
8/1/84,1,173802.2575,8,Celsius,Anysberge & West Swartberg,10.37948115,1984
9/1/84,1,173802.2575,9,Celsius,Anysberge & West Swartberg,11.98847019,1984
10/1/84,1,173802.2575,10,Celsius,Anysberge & West Swartberg,13.59231563,1984
11/1/84,1,173802.2575,11,Celsius,Anysberge & West Swartberg,17.18602358,1984
12/1/84,1,173802.2575,12,Celsius,Anysberge & West Swartberg,17.10333307,1984
1/1/85,1,173802.2575,1,Celsius,Anysberge & West Swartberg,19.85051078,1985
2/1/85,1,173802.2575,2,Celsius,Anysberge & West Swartberg,19.59961188,1985
3/1/85,1,173802.2575,3,Celsius,Anysberge & West Swartberg,16.86872136,1985
4/1/85,1,173802.2575,4,Celsius,Anysberge & West Swartberg,15.25308321,1985
5/1/85,1,173802.2575,5,Celsius,Anysberge & West Swartberg,12.75301944,1985
6/1/85,1,173802.2575,6,Celsius,Anysberge & West Swartberg,10.81032148,1985
7/1/85,1,173802.2575,7,Celsius,Anysberge & West Swartberg,9.719426434,1985
8/1/85,1,173802.2575,8,Celsius,Anysberge & West Swartberg,11.30743991,1985
9/1/85,1,173802.2575,9,Celsius,Anysberge & West Swartberg,12.22684181,1985
10/1/85,1,173802.2575,10,Celsius,Anysberge & West Swartberg,15.4114178,1985
11/1/85,1,173802.2575,11,Celsius,Anysberge & West Swartberg,18.35736804,1985
12/1/85,1,173802.2575,12,Celsius,Anysberge & West Swartberg,17.58917526,1985
1/1/86,1,173802.2575,1,Celsius,Anysberge & West Swartberg,19.66648157,1986
2/1/86,1,173802.2575,2,Celsius,Anysberge & West Swartberg,19.28858787,1986
3/1/86,1,173802.2575,3,Celsius,Anysberge & West Swartberg,16.97801498,1986
4/1/86,1,173802.2575,4,Celsius,Anysberge & West Swartberg,15.37589866,1986
5/1/86,1,173802.2575,5,Celsius,Anysberge & West Swartberg,13.56737808,1986
6/1/86,1,173802.2575,6,Celsius,Anysberge & West Swartberg,11.17858981,1986
7/1/86,1,173802.2575,7,Celsius,Anysberge & West Swartberg,9.986927874,1986
8/1/86,1,173802.2575,8,Celsius,Anysberge & West Swartberg,10.93403504,1986
9/1/86,1,173802.2575,9,Celsius,Anysberge & West Swartberg,12.84762256,1986
10/1/86,1,173802.2575,10,Celsius,Anysberge & West Swartberg,14.25268981,1986
11/1/86,1,173802.2575,11,Celsius,Anysberge & West Swartberg,16.36013555,1986
12/1/86,1,173802.2575,12,Celsius,Anysberge & West Swartberg,18.86275733,1986
1/1/87,1,173802.2575,1,Celsius,Anysberge & West Swartberg,18.75853099,1987
2/1/87,1,173802.2575,2,Celsius,Anysberge & West Swartberg,19.48025509,1987
3/1/87,1,173802.2575,3,Celsius,Anysberge & West Swartberg,18.44411132,1987
4/1/87,1,173802.2575,4,Celsius,Anysberge & West Swartberg,15.23519952,1987
5/1/87,1,173802.2575,5,Celsius,Anysberge & West Swartberg,14.194421,1987
6/1/87,1,173802.2575,6,Celsius,Anysberge & West Swartberg,10.82269616,1987
7/1/87,1,173802.2575,7,Celsius,Anysberge & West Swartberg,10.26692391,1987
8/1/87,1,173802.2575,8,Celsius,Anysberge & West Swartberg,10.88179873,1987
9/1/87,1,173802.2575,9,Celsius,Anysberge & West Swartberg,11.9357141,1987
10/1/87,1,173802.2575,10,Celsius,Anysberge & West Swartberg,14.54307063,1987
11/1/87,1,173802.2575,11,Celsius,Anysberge & West Swartberg,16.05622625,1987
12/1/87,1,173802.2575,12,Celsius,Anysberge & West Swartberg,17.84640851,1987
1/1/88,1,173802.2575,1,Celsius,Anysberge & West Swartberg,19.13372055,1988
2/1/88,1,173802.2575,2,Celsius,Anysberge & West Swartberg,20.27180027,1988
3/1/88,1,173802.2575,3,Celsius,Anysberge & West Swartberg,18.2392969,1988
4/1/88,1,173802.2575,4,Celsius,Anysberge & West Swartberg,13.82018393,1988
5/1/88,1,173802.2575,5,Celsius,Anysberge & West Swartberg,13.56737945,1988
6/1/88,1,173802.2575,6,Celsius,Anysberge & West Swartberg,9.596985802,1988
7/1/88,1,173802.2575,7,Celsius,Anysberge & West Swartberg,9.714299676,1988
8/1/88,1,173802.2575,8,Celsius,Anysberge & West Swartberg,11.43135008,1988
9/1/88,1,173802.2575,9,Celsius,Anysberge & West Swartberg,11.74583842,1988
10/1/88,1,173802.2575,10,Celsius,Anysberge & West Swartberg,12.90583347,1988
11/1/88,1,173802.2575,11,Celsius,Anysberge & West Swartberg,16.59660551,1988
12/1/88,1,173802.2575,12,Celsius,Anysberge & West Swartberg,17.69178807,1988
1/1/89,1,173802.2575,1,Celsius,Anysberge & West Swartberg,19.61665966,1989
2/1/89,1,173802.2575,2,Celsius,Anysberge & West Swartberg,19.09672386,1989
3/1/89,1,173802.2575,3,Celsius,Anysberge & West Swartberg,18.19468685,1989
4/1/89,1,173802.2575,4,Celsius,Anysberge & West Swartberg,15.42929347,1989
5/1/89,1,173802.2575,5,Celsius,Anysberge & West Swartberg,12.099034,1989
6/1/89,1,173802.2575,6,Celsius,Anysberge & West Swartberg,10.00807714,1989
7/1/89,1,173802.2575,7,Celsius,Anysberge & West Swartberg,9.294298377,1989
8/1/89,1,173802.2575,8,Celsius,Anysberge & West Swartberg,10.51435203,1989
9/1/89,1,173802.2575,9,Celsius,Anysberge & West Swartberg,11.62590688,1989
10/1/89,1,173802.2575,10,Celsius,Anysberge & West Swartberg,12.67781963,1989
11/1/89,1,173802.2575,11,Celsius,Anysberge & West Swartberg,15.79390889,1989
12/1/89,1,173802.2575,12,Celsius,Anysberge & West Swartberg,18.37019207,1989
1/1/90,1,173802.2575,1,Celsius,Anysberge & West Swartberg,19.5712857,1990
2/1/90,1,173802.2575,2,Celsius,Anysberge & West Swartberg,19.40859062,1990
3/1/90,1,173802.2575,3,Celsius,Anysberge & West Swartberg,17.52012748,1990
4/1/90,1,173802.2575,4,Celsius,Anysberge & West Swartberg,14.73320434,1990
5/1/90,1,173802.2575,5,Celsius,Anysberge & West Swartberg,12.04435707,1990
6/1/90,1,173802.2575,6,Celsius,Anysberge & West Swartberg,9.507365261,1990
7/1/90,1,173802.2575,7,Celsius,Anysberge & West Swartberg,9.832758938,1990
8/1/90,1,173802.2575,8,Celsius,Anysberge & West Swartberg,10.28833689,1990
9/1/90,1,173802.2575,9,Celsius,Anysberge & West Swartberg,12.68141092,1990
10/1/90,1,173802.2575,10,Celsius,Anysberge & West Swartberg,13.54410882,1990
11/1/90,1,173802.2575,11,Celsius,Anysberge & West Swartberg,15.57243206,1990
12/1/90,1,173802.2575,12,Celsius,Anysberge & West Swartberg,18.06577688,1990
1/1/91,1,173802.2575,1,Celsius,Anysberge & West Swartberg,18.77102559,1991
2/1/91,1,173802.2575,2,Celsius,Anysberge & West Swartberg,19.10922492,1991
3/1/91,1,173802.2575,3,Celsius,Anysberge & West Swartberg,18.54987116,1991
4/1/91,1,173802.2575,4,Celsius,Anysberge & West Swartberg,16.51788365,1991
5/1/91,1,173802.2575,5,Celsius,Anysberge & West Swartberg,13.66121924,1991
6/1/91,1,173802.2575,6,Celsius,Anysberge & West Swartberg,10.12195701,1991
7/1/91,1,173802.2575,7,Celsius,Anysberge & West Swartberg,10.11128466,1991
8/1/91,1,173802.2575,8,Celsius,Anysberge & West Swartberg,9.218189689,1991
9/1/91,1,173802.2575,9,Celsius,Anysberge & West Swartberg,11.78504353,1991
10/1/91,1,173802.2575,10,Celsius,Anysberge & West Swartberg,14.22794221,1991
11/1/91,1,173802.2575,11,Celsius,Anysberge & West Swartberg,16.28377979,1991
12/1/91,1,173802.2575,12,Celsius,Anysberge & West Swartberg,18.5053779,1991
1/1/92,1,173802.2575,1,Celsius,Anysberge & West Swartberg,19.83326854,1992
2/1/92,1,173802.2575,2,Celsius,Anysberge & West Swartberg,19.45769321,1992
3/1/92,1,173802.2575,3,Celsius,Anysberge & West Swartberg,18.32441629,1992
4/1/92,1,173802.2575,4,Celsius,Anysberge & West Swartberg,15.1071773,1992
5/1/92,1,173802.2575,5,Celsius,Anysberge & West Swartberg,12.21711727,1992
6/1/92,1,173802.2575,6,Celsius,Anysberge & West Swartberg,10.20152044,1992
7/1/92,1,173802.2575,7,Celsius,Anysberge & West Swartberg,10.27935904,1992
8/1/92,1,173802.2575,8,Celsius,Anysberge & West Swartberg,10.165201,1992
9/1/92,1,173802.2575,9,Celsius,Anysberge & West Swartberg,11.84198522,1992
10/1/92,1,173802.2575,10,Celsius,Anysberge & West Swartberg,13.69749388,1992
11/1/92,1,173802.2575,11,Celsius,Anysberge & West Swartberg,16.24237487,1992
12/1/92,1,173802.2575,12,Celsius,Anysberge & West Swartberg,18.2353748,1992
1/1/93,1,173802.2575,1,Celsius,Anysberge & West Swartberg,20.03737891,1993
2/1/93,1,173802.2575,2,Celsius,Anysberge & West Swartberg,19.32159987,1993
3/1/93,1,173802.2575,3,Celsius,Anysberge & West Swartberg,19.34314528,1993
4/1/93,1,173802.2575,4,Celsius,Anysberge & West Swartberg,14.17999283,1993
5/1/93,1,173802.2575,5,Celsius,Anysberge & West Swartberg,12.49006766,1993
6/1/93,1,173802.2575,6,Celsius,Anysberge & West Swartberg,10.52672338,1993
7/1/93,1,173802.2575,7,Celsius,Anysberge & West Swartberg,11.67935529,1993
8/1/93,1,173802.2575,8,Celsius,Anysberge & West Swartberg,11.05589858,1993
9/1/93,1,173802.2575,9,Celsius,Anysberge & West Swartberg,13.02576775,1993
10/1/93,1,173802.2575,10,Celsius,Anysberge & West Swartberg,14.9878213,1993
11/1/93,1,173802.2575,11,Celsius,Anysberge & West Swartberg,17.39545554,1993
12/1/93,1,173802.2575,12,Celsius,Anysberge & West Swartberg,18.10071325,1993
1/1/94,1,173802.2575,1,Celsius,Anysberge & West Swartberg,19.37507215,1994
2/1/94,1,173802.2575,2,Celsius,Anysberge & West Swartberg,19.78992771,1994
3/1/94,1,173802.2575,3,Celsius,Anysberge & West Swartberg,18.55961703,1994
4/1/94,1,173802.2575,4,Celsius,Anysberge & West Swartberg,16.57468313,1994
5/1/94,1,173802.2575,5,Celsius,Anysberge & West Swartberg,11.94402994,1994
6/1/94,1,173802.2575,6,Celsius,Anysberge & West Swartberg,10.05289162,1994
7/1/94,1,173802.2575,7,Celsius,Anysberge & West Swartberg,9.289610408,1994
8/1/94,1,173802.2575,8,Celsius,Anysberge & West Swartberg,10.18371911,1994
9/1/94,1,173802.2575,9,Celsius,Anysberge & West Swartberg,12.73788116,1994
10/1/94,1,173802.2575,10,Celsius,Anysberge & West Swartberg,14.84589578,1994
11/1/94,1,173802.2575,11,Celsius,Anysberge & West Swartberg,16.74622087,1994
12/1/94,1,173802.2575,12,Celsius,Anysberge & West Swartberg,18.23397334,1994
1/1/95,1,173802.2575,1,Celsius,Anysberge & West Swartberg,19.71301559,1995
2/1/95,1,173802.2575,2,Celsius,Anysberge & West Swartberg,20.6080136,1995
3/1/95,1,173802.2575,3,Celsius,Anysberge & West Swartberg,18.07999866,1995
4/1/95,1,173802.2575,4,Celsius,Anysberge & West Swartberg,13.96744397,1995
5/1/95,1,173802.2575,5,Celsius,Anysberge & West Swartberg,13.16672864,1995
6/1/95,1,173802.2575,6,Celsius,Anysberge & West Swartberg,10.29865163,1995
7/1/95,1,173802.2575,7,Celsius,Anysberge & West Swartberg,8.531403918,1995
8/1/95,1,173802.2575,8,Celsius,Anysberge & West Swartberg,10.42512606,1995
9/1/95,1,173802.2575,9,Celsius,Anysberge & West Swartberg,12.62990371,1995
10/1/95,1,173802.2575,10,Celsius,Anysberge & West Swartberg,13.03833962,1995
11/1/95,1,173802.2575,11,Celsius,Anysberge & West Swartberg,16.47422063,1995
12/1/95,1,173802.2575,12,Celsius,Anysberge & West Swartberg,17.92851879,1995
1/1/96,1,173802.2575,1,Celsius,Anysberge & West Swartberg,19.87263544,1996
2/1/96,1,173802.2575,2,Celsius,Anysberge & West Swartberg,19.52525423,1996
3/1/96,1,173802.2575,3,Celsius,Anysberge & West Swartberg,16.95019156,1996
4/1/96,1,173802.2575,4,Celsius,Anysberge & West Swartberg,15.80308118,1996
5/1/96,1,173802.2575,5,Celsius,Anysberge & West Swartberg,13.19871693,1996
6/1/96,1,173802.2575,6,Celsius,Anysberge & West Swartberg,10.70313259,1996
7/1/96,1,173802.2575,7,Celsius,Anysberge & West Swartberg,8.598713567,1996
8/1/96,1,173802.2575,8,Celsius,Anysberge & West Swartberg,9.344301038,1996
9/1/96,1,173802.2575,9,Celsius,Anysberge & West Swartberg,11.13552168,1996
10/1/96,1,173802.2575,10,Celsius,Anysberge & West Swartberg,13.37975073,1996
11/1/96,1,173802.2575,11,Celsius,Anysberge & West Swartberg,14.02370958,1996
12/1/96,1,173802.2575,12,Celsius,Anysberge & West Swartberg,17.78627949,1996
1/1/97,1,173802.2575,1,Celsius,Anysberge & West Swartberg,19.50012301,1997
2/1/97,1,173802.2575,2,Celsius,Anysberge & West Swartberg,18.83723289,1997
3/1/97,1,173802.2575,3,Celsius,Anysberge & West Swartberg,17.60166477,1997
4/1/97,1,173802.2575,4,Celsius,Anysberge & West Swartberg,14.19781745,1997
5/1/97,1,173802.2575,5,Celsius,Anysberge & West Swartberg,12.56641267,1997
6/1/97,1,173802.2575,6,Celsius,Anysberge & West Swartberg,9.574624243,1997
7/1/97,1,173802.2575,7,Celsius,Anysberge & West Swartberg,10.04384844,1997
8/1/97,1,173802.2575,8,Celsius,Anysberge & West Swartberg,11.13851475,1997
9/1/97,1,173802.2575,9,Celsius,Anysberge & West Swartberg,13.79146494,1997
10/1/97,1,173802.2575,10,Celsius,Anysberge & West Swartberg,15.68012077,1997
11/1/97,1,173802.2575,11,Celsius,Anysberge & West Swartberg,15.46063365,1997
12/1/97,1,173802.2575,12,Celsius,Anysberge & West Swartberg,17.91204458,1997
1/1/98,1,173802.2575,1,Celsius,Anysberge & West Swartberg,18.49031709,1998
2/1/98,1,173802.2575,2,Celsius,Anysberge & West Swartberg,20.56678357,1998
3/1/98,1,173802.2575,3,Celsius,Anysberge & West Swartberg,17.85691595,1998
4/1/98,1,173802.2575,4,Celsius,Anysberge & West Swartberg,15.84371964,1998
5/1/98,1,173802.2575,5,Celsius,Anysberge & West Swartberg,12.37897507,1998
6/1/98,1,173802.2575,6,Celsius,Anysberge & West Swartberg,10.16491108,1998
7/1/98,1,173802.2575,7,Celsius,Anysberge & West Swartberg,9.660898805,1998
8/1/98,1,173802.2575,8,Celsius,Anysberge & West Swartberg,10.72051118,1998
9/1/98,1,173802.2575,9,Celsius,Anysberge & West Swartberg,11.85442251,1998
10/1/98,1,173802.2575,10,Celsius,Anysberge & West Swartberg,14.59327576,1998
11/1/98,1,173802.2575,11,Celsius,Anysberge & West Swartberg,15.83974629,1998
12/1/98,1,173802.2575,12,Celsius,Anysberge & West Swartberg,18.45884427,1998
1/1/99,1,173802.2575,1,Celsius,Anysberge & West Swartberg,20.42653574,1999
2/1/99,1,173802.2575,2,Celsius,Anysberge & West Swartberg,19.98025176,1999
3/1/99,1,173802.2575,3,Celsius,Anysberge & West Swartberg,19.72904006,1999
4/1/99,1,173802.2575,4,Celsius,Anysberge & West Swartberg,15.87653288,1999
5/1/99,1,173802.2575,5,Celsius,Anysberge & West Swartberg,12.86236471,1999
6/1/99,1,173802.2575,6,Celsius,Anysberge & West Swartberg,11.71955203,1999
7/1/99,1,173802.2575,7,Celsius,Anysberge & West Swartberg,10.91877704,1999
8/1/99,1,173802.2575,8,Celsius,Anysberge & West Swartberg,11.39718663,1999
9/1/99,1,173802.2575,9,Celsius,Anysberge & West Swartberg,11.37616041,1999
10/1/99,1,173802.2575,10,Celsius,Anysberge & West Swartberg,15.53140783,1999
11/1/99,1,173802.2575,11,Celsius,Anysberge & West Swartberg,17.11154836,1999
12/1/99,1,173802.2575,12,Celsius,Anysberge & West Swartberg,20.69865257,1999
1/1/00,1,173802.2575,1,Celsius,Anysberge & West Swartberg,19.25416522,2000
2/1/00,1,173802.2575,2,Celsius,Anysberge & West Swartberg,19.86417542,2000
3/1/00,1,173802.2575,3,Celsius,Anysberge & West Swartberg,17.76961416,2000
4/1/00,1,173802.2575,4,Celsius,Anysberge & West Swartberg,14.9559541,2000
5/1/00,1,173802.2575,5,Celsius,Anysberge & West Swartberg,12.18743443,2000
6/1/00,1,173802.2575,6,Celsius,Anysberge & West Swartberg,11.52941851,2000
7/1/00,1,173802.2575,7,Celsius,Anysberge & West Swartberg,10.3084556,2000
8/1/00,1,173802.2575,8,Celsius,Anysberge & West Swartberg,11.76353079,2000
9/1/00,1,173802.2575,9,Celsius,Anysberge & West Swartberg,11.50269157,2000
10/1/00,1,173802.2575,10,Celsius,Anysberge & West Swartberg,14.48596481,2000
11/1/00,1,173802.2575,11,Celsius,Anysberge & West Swartberg,16.79678458,2000
12/1/00,1,173802.2575,12,Celsius,Anysberge & West Swartberg,18.29167328,2000
1/1/01,1,173802.2575,1,Celsius,Anysberge & West Swartberg,18.83415766,2001
2/1/01,1,173802.2575,2,Celsius,Anysberge & West Swartberg,19.52705614,2001
3/1/01,1,173802.2575,3,Celsius,Anysberge & West Swartberg,17.98731502,2001
4/1/01,1,173802.2575,4,Celsius,Anysberge & West Swartberg,14.7500655,2001
